unique_id,country,language,degree_major,degree_year,age,gender,spld,stars_test_1,stars_int_1,stars_int_2,stars_int_3,stars_test_3,stars_int_5,stars_test_4,stars_int_6,stars_test_6,stars_help_2,stars_help_3,stars_int_11,stars_test_8,stars_help_4
4a3c47cf,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,3,3,2,4,1,5,1,1,2,3,3,4,1
4c944ff7,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,2,4,2,5,2,5,1,5,2,2,2,4,2
5096d78b,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,3,3,3,5,2,4,3,4,2,2,3,4,2
52c9cf5a,Spain,Non-English,Education,2nd Year,22-25,Female/Woman,I do not have an SpLD,4,3,3,2,3,4,3,3,2,3,1,4,1,1
5c128590,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,1,2,1,4,3,4,1,4,4,1,1,3,3
5df0ff47,Spain,Non-English,Education,2nd Year,22-25,Male/Man,I do not have an SpLD,2,2,4,1,1,1,2,2,1,1,1,3,1,1
5f122f27,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,4,3,4,4,5,4,3,4,2,2,4,4,2
5f833850,Spain,Non-English,Education,2nd Year,18-21,Male/Man,I do not have an SpLD,4,1,2,1,5,1,4,1,3,2,2,1,5,3
5f913fd1,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,4,3,2,5,2,5,4,5,3,3,3,4,1
656c5d9d,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,1,1,1,5,1,3,1,3,2,2,1,5,1
6787736b,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,3,2,3,4,5,5,2,3,1,3,3,4,1
694fd759,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,1,2,2,2,1,1,1,2,2,1,1,2,1,1
704d705a,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,2,3,2,2,4,3,3,2,3,1,3,2,2,2
71049f8c,Spain,Non-English,Education,2nd Year,22-25,Female/Woman,ADHD/ADD,4,2,4,3,4,3,3,3,3,4,3,3,4,2
71a34f31,Spain,Non-English,Education,2nd Year,22-25,Female/Woman,I do not have an SpLD,4,4,3,3,4,2,4,3,4,2,3,4,4,2
7203b4b6,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,2,2,3,1,2,1,2,2,2,1,2,3,2,1
7230ca7c,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,3,3,3,4,4,4,4,4,3,2,4,4,3
7473fc95,Spain,Non-English,Education,2nd Year,18-21,Male/Man,I do not have an SpLD,2,3,3,2,2,2,3,3,3,1,1,3,2,1
74888aba,Spain,Non-English,Education,2nd Year,NA,Female/Woman,I do not have an SpLD,4,2,3,1,4,1,4,2,3,3,3,2,5,2
7649a37a,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,NA,3,3,5,4,4,3,3,4,4,3,2,4,3,4
7ad25d47,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,2,2,3,3,2,3,2,4,3,3,4,4,3
7cdc6cf0,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,2,2,1,1,4,1,4,1,3,1,1,2,5,1
80574d05,Spain,Non-English,Education,2nd Year,26+,Female/Woman,I do not have an SpLD,5,2,2,4,5,2,5,3,5,3,3,3,5,2
828b144d,Spain,Non-English,Education,2nd Year,22-25,Male/Man,I do not have an SpLD,2,2,3,1,2,1,2,2,2,3,2,3,4,2
828b989d,Spain,Non-English,Education,2nd Year,18-21,Male/Man,I do not have an SpLD,1,1,1,1,3,2,2,1,1,2,2,1,1,1
86183bf8,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,3,4,4,5,4,4,4,3,5,3,4,3,5
869726d5,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,NA,4,3,4,3,5,1,4,4,4,3,3,3,4,1
87340b6a,Spain,Non-English,Education,2nd Year,22-25,Female/Woman,I do not have an SpLD,4,3,5,3,5,2,5,4,5,3,3,3,5,3
879f7954,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,3,3,2,4,2,5,3,5,4,4,2,3,4
87a7b530,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,2,3,3,4,1,4,3,3,1,2,3,4,2
87f0149c,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,5,4,2,3,5,2,5,4,5,2,4,4,5,1
8896a2c5,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,2,2,4,2,2,5,2,2,2,2,2,3,3,2
90426f10,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,5,4,3,2,4,2,4,3,4,3,3,3,3,3
9105cfa6,Spain,Non-English,Education,4th Year,22-25,Female/Woman,I do not have an SpLD,5,5,4,4,5,3,5,3,5,4,4,5,5,4
9124b448,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,2,2,1,1,2,1,2,1,2,1,2,2,2,1
91410541,Spain,Non-English,Education,2nd Year,18-21,Male/Man,I do not have an SpLD,3,3,1,4,3,3,4,3,3,2,2,3,3,2
923dcf56,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,4,3,2,5,5,4,4,5,2,2,4,4,1
92841939,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,5,3,4,4,1,4,5,3,3,3,4,3,2
95d6af75,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,5,4,4,3,2,2,5,2,5,2,2,3,4,2
98880945,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,4,3,2,4,2,4,5,4,1,1,4,2,1
9942bb04,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,2,1,1,5,1,3,1,2,4,3,1,5,3
9a550d56,Spain,Non-English,Education,2nd Year,18-21,Male/Man,I do not have an SpLD,2,3,3,2,4,3,4,3,3,1,2,3,2,2
9b43f1d4,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,3,3,4,3,3,3,3,4,3,2,4,4,4
9d10bb37,Spain,Non-English,Education,2nd Year,22-25,Female/Woman,I do not have an SpLD,3,5,1,2,5,1,4,2,4,3,4,4,5,2
a0f3b5c7,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,3,2,1,4,2,5,2,4,3,3,2,3,3
a1c7bc0f,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,1,1,1,1,1,1,1,NA,1,1,2,1,1,2
a72f5750,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,2,1,1,4,1,4,2,4,1,1,1,3,1
a844b2cd,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,Other - Not an SpLD,1,1,2,1,2,1,1,1,1,1,1,1,1,1
a9da989d,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,5,4,3,3,5,2,4,3,4,1,3,2,5,1
ad2f1ba4,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,1,2,3,1,2,2,2,2,2,3,2,2,2,1
b2b1a667,Spain,Non-English,Education,2nd Year,22-25,Male/Man,I do not have an SpLD,2,4,4,2,2,1,2,2,2,1,4,2,2,3
b5f61994,Spain,Non-English,Education,1st Year,18-21,Female/Woman,I do not have an SpLD,4,3,3,3,4,2,4,3,4,2,2,3,2,2
bb111d73,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,5,4,5,4,5,3,5,5,5,5,4,4,5,3
c1847259,Spain,Non-English,Education,2nd Year,18-21,Male/Man,I do not have an SpLD,4,1,1,1,3,1,5,1,5,2,4,1,5,4
c3811612,Spain,Non-English,Education,NA,22-25,Female/Woman,I do not have an SpLD,5,5,3,3,3,5,4,4,4,1,1,5,5,1
c422780b,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,4,4,4,4,1,4,4,4,3,3,4,4,2
c4a6daa9,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,3,2,1,5,2,5,2,5,1,1,4,5,1
c5550bb7,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,3,4,2,5,3,4,2,4,1,2,3,5,1
c60f413d,Spain,Non-English,Education,2nd Year,18-21,Male/Man,I do not have an SpLD,3,3,3,2,4,2,3,3,3,3,3,2,3,3
c6f68bd7,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,2,2,2,2,3,2,3,3,2,1,1,3,2,1
c833c2f1,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,2,2,3,2,3,1,3,2,3,1,1,3,3,1
ccfb764f,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,5,4,1,5,1,5,5,5,2,2,3,4,1
d01a2457,Spain,Non-English,Education,3rd Year,26+,Female/Woman,I do not have an SpLD,5,4,3,4,5,1,5,3,4,1,1,4,1,1
d25434b2,Spain,Non-English,Education,2nd Year,22-25,Male/Man,I do not have an SpLD,3,2,3,2,2,1,2,2,2,1,2,3,2,1
d5203fd4,Spain,Non-English,Education,2nd Year,18-21,Male/Man,I do not have an SpLD,5,4,3,2,5,3,5,3,5,3,3,3,3,2
d72d62a7,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,1,1,1,1,1,1,1,1,1,2,1,1,3,2
db537537,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,5,4,2,2,4,1,5,2,5,1,4,3,5,1
dc13f02a,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,2,2,2,5,2,4,3,5,1,3,3,2,2
dd10704d,Spain,Non-English,Education,1st Year,18-21,Female/Woman,I do not have an SpLD,5,4,3,4,5,2,5,3,5,3,2,4,4,1
dd558051,Spain,Non-English,Education,2nd Year,18-21,Male/Man,I do not have an SpLD,1,1,1,1,1,2,1,2,1,2,2,1,1,1
f0f4f0b6,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,1,4,1,4,4,3,2,1,3,1,1,5,1,1
f495dc9b,Spain,Non-English,Education,2nd Year,22-25,Female/Woman,I do not have an SpLD,3,2,2,3,3,2,4,3,4,1,1,2,5,1
f82c6d15,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,2,1,1,1,2,1,2,1,2,1,1,1,1,1
f88dab0d,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,1,1,2,3,1,3,1,3,1,1,1,2,1
fbd4d7d0,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,2,2,2,2,3,2,3,2,3,2,2,2,3,2
fc8f0290,Spain,Non-English,Education,2nd Year,18-21,Male/Man,I do not have an SpLD,3,2,2,2,2,2,3,2,3,3,2,2,4,1
fd2c2c0d,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,2,1,1,1,3,1,2,1,3,1,1,1,3,1
ffff289a,Spain,Non-English,Education,2nd Year,18-21,Female/Woman,I do not have an SpLD,5,1,3,1,5,2,5,2,5,3,3,5,5,2
4714cc52,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,4,1,2,2,5,1,5,4,5,2,2,3,5,3
02bb3c9f,Republic of Ireland,English,Psychology,4th Year,18-21,Male/Man,I do not have an SpLD,3,1,1,1,3,1,4,1,3,1,2,1,3,3
0510116d,Republic of Ireland,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,3,3,4,3,4,1,3,2,3,2,2,3,4,2
0f42a33d,Republic of Ireland,English,Psychology,1st Year,18-21,Male/Man,I do not have an SpLD,1,1,1,1,1,1,1,1,1,3,1,1,1,1
104b9302,Republic of Ireland,English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,3,2,2,2,4,3,3,2,4,3,2,2,5,2
16a0d553,Republic of Ireland,English,Psychology,1st Year,26+,Female/Woman,I do not have an SpLD,4,3,3,3,4,1,5,2,4,2,3,4,3,1
1bf0cadb,Republic of Ireland,English,Psychology,1st Year,18-21,Male/Man,I do not have an SpLD,3,3,2,2,4,2,2,2,4,4,4,2,3,4
1d2141fd,Republic of Ireland,English,Psychology,3rd Year,26+,Female/Woman,I do not have an SpLD,4,3,5,2,4,2,5,4,4,3,3,3,2,2
22b1bca0,Republic of Ireland,English,Psychology,4th Year,26+,Female/Woman,I do not have an SpLD,5,5,5,4,5,4,5,5,5,4,4,5,5,4
28692414,Republic of Ireland,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,2,4,5,1,4,1,4,3,3,2,1,2,2,1
2885f0b4,Republic of Ireland,English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,3,3,3,3,3,3,3,3,2,1,2,3,4,1
2f644a78,Republic of Ireland,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,4,5,3,2,4,4,5,5,4,1,2,5,5,2
2fff0fcc,Republic of Ireland,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,3,3,3,3,4,4,3,4,3,3,2,3,3,3
33193962,Republic of Ireland,English,Psychology,4th Year,22-25,Female/Woman,I do not have an SpLD,3,2,3,2,5,2,5,3,4,3,2,3,3,2
3ad49078,Republic of Ireland,English,Psychology,4th Year,18-21,Female/Woman,I do not have an SpLD,4,5,2,5,3,1,4,2,4,2,1,5,2,2
448b1037,Republic of Ireland,English,Psychology,1st Year,22-25,Female/Woman,I do not have an SpLD,5,3,3,1,5,2,5,3,5,3,3,1,3,1
45a4afa2,Republic of Ireland,English,Psychology,4th Year,22-25,Female/Woman,I do not have an SpLD,3,4,4,3,5,2,5,2,5,4,4,4,4,3
4b8fd5aa,Republic of Ireland,English,Psychology,4th Year,22-25,Male/Man,I do not have an SpLD,2,1,1,2,2,1,2,2,2,2,2,2,2,2
4bf9a7a9,Republic of Ireland,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,4,4,5,2,5,1,4,5,4,5,4,2,3,3
53b25dfb,Republic of Ireland,English,Psychology,2nd Year,18-21,Female/Woman,NA,4,3,4,2,5,3,4,5,4,2,2,3,1,3
5610a266,Republic of Ireland,English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,4,4,3,2,5,1,5,1,5,4,5,4,5,5
5ddb3552,Republic of Ireland,English,Psychology,1st Year,26+,Female/Woman,I do not have an SpLD,1,1,1,1,2,1,2,1,2,1,1,1,1,1
73942d0b,Republic of Ireland,English,Psychology,4th Year,22-25,Female/Woman,I do not have an SpLD,1,1,3,1,3,1,1,1,2,3,3,2,1,3
73acfc0f,Republic of Ireland,English,Psychology,1st Year,18-21,Male/Man,I do not have an SpLD,5,3,5,2,4,3,4,4,4,5,4,2,2,4
772fc7f4,Republic of Ireland,English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,5,5,3,2,5,4,5,3,5,2,2,4,4,3
7c6a46d9,Republic of Ireland,English,Psychology,3rd Year,26+,Female/Woman,I do not have an SpLD,3,4,3,3,4,3,3,3,4,2,1,3,4,2
7cd72985,Republic of Ireland,English,Psychology,2nd Year,18-21,Male/Man,I do not have an SpLD,1,2,2,1,3,1,2,1,2,1,1,2,2,1
7f94bffb,Republic of Ireland,English,Psychology,4th Year,22-25,Female/Woman,I do not have an SpLD,5,1,2,1,4,4,4,3,4,4,4,1,4,4
939cfc1d,Republic of Ireland,English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,5,5,5,3,5,5,5,5,5,5,5,5,5,5
94ac803f,Republic of Ireland,English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,3,3,2,3,4,1,4,3,4,2,3,4,4,2
9faa7960,Republic of Ireland,English,Psychology,1st Year,18-21,Female/Woman,NA,2,4,3,2,5,2,5,3,4,3,3,3,4,1
a6c0ac39,Republic of Ireland,English,Psychology,2nd Year,18-21,Male/Man,"Dyslexia, Other - Redacted",4,5,4,4,4,3,4,3,4,4,4,3,4,4
a796af45,Republic of Ireland,English,Psychology,3rd Year,26+,Male/Man,I do not have an SpLD,1,2,1,1,3,1,2,1,2,1,1,5,1,2
a8fdfb47,Republic of Ireland,English,Psychology,4th Year,22-25,Female/Woman,I do not have an SpLD,5,4,2,3,4,2,5,4,5,1,1,4,4,1
ad44fc01,Republic of Ireland,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,5,3,3,5,2,4,2,4,4,4,4,4,1
af15691c,Republic of Ireland,English,Psychology,2nd Year,18-21,Male/Man,I do not have an SpLD,2,1,3,1,3,1,3,2,1,1,1,1,1,1
b52f0c1f,Republic of Ireland,English,Psychology,4th Year,18-21,Female/Woman,I do not have an SpLD,2,2,1,1,4,1,2,1,5,1,1,1,5,2
b5b82adc,Republic of Ireland,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,4,3,2,3,5,1,4,2,4,2,2,3,4,3
b88fcf23,Republic of Ireland,English,Psychology,4th Year,22-25,Female/Woman,I do not have an SpLD,2,1,2,2,3,3,3,1,3,2,3,2,3,3
b99f8f4a,Republic of Ireland,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,5,3,3,4,5,5,5,3,5,5,4,4,5,4
bf59c4d6,Republic of Ireland,English,Psychology,4th Year,22-25,Female/Woman,I do not have an SpLD,5,2,4,1,4,1,5,4,5,3,1,2,3,1
c5bc46db,Republic of Ireland,English,Psychology,2nd Year,22-25,Female/Woman,I do not have an SpLD,4,3,2,4,4,4,3,3,4,2,2,4,3,4
c73d4975,Republic of Ireland,English,Psychology,2nd Year,18-21,Female/Woman,Dyslexia,2,2,3,2,3,2,4,2,3,3,4,2,4,4
cb498f4f,Republic of Ireland,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,3,3,3,5,5,1,4,2,4,1,1,5,2,1
df3b50ff,Republic of Ireland,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,4,3,2,3,4,2,4,3,5,3,3,3,5,2
f1934f9f,Republic of Ireland,English,Psychology,4th Year,18-21,Female/Woman,I do not have an SpLD,4,4,4,3,4,1,3,4,2,2,2,2,2,2
f227263d,Republic of Ireland,English,Psychology,3rd Year,22-25,Female/Woman,I do not have an SpLD,5,5,5,5,5,5,5,5,5,5,5,5,5,5
f5936f85,Republic of Ireland,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,3,3,2,2,3,1,4,1,3,2,2,3,2,2
f67b4fdf,Republic of Ireland,English,Psychology,4th Year,22-25,Female/Woman,I do not have an SpLD,4,5,5,3,4,3,5,3,5,4,3,4,4,3
f960adf5,Republic of Ireland,English,Psychology,2nd Year,22-25,Female/Woman,Dyslexia,5,5,5,5,5,4,5,4,5,5,4,5,5,3
fa7fd516,Republic of Ireland,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,3,3,3,3,2,4,3,3,1,2,2,4,1
fdd34f14,Republic of Ireland,English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,3,3,4,2,4,3,3,3,4,4,2,3,3,2
06cf54fa,England,English,Psychology,2nd Year,18-21,Male/Man,I do not have an SpLD,3,3,3,3,3,5,3,3,3,3,4,3,2,4
07160399,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,4,2,3,2,5,1,5,3,5,3,4,2,5,4
0d253f9b,England,English,Psychology,2nd Year,18-21,Male/Man,I do not have an SpLD,1,4,1,2,1,2,1,2,1,3,3,1,4,2
122851a6,England,English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,5,4,4,4,5,2,5,2,4,3,4,5,4,4
136d4f64,England,English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,3,2,4,2,4,4,2,4,3,3,3,2,4,3
1a2ab33f,England,English,Psychology,3rd Year,18-21,Male/Man,I do not have an SpLD,2,2,3,2,3,2,4,2,4,1,2,2,1,1
1af11b75,England,English,Psychology,2nd Year,18-21,Male/Man,I do not have an SpLD,5,4,4,3,5,4,5,5,5,4,5,5,4,5
1cb47761,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,5,4,5,5,1,5,3,5,4,3,2,3,4
1d2b782c,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,4,3,3,3,2,4,4,4,3,3,4,3,3
253536a0,England,English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,3,3,4,1,4,1,4,2,4,3,3,2,1,4
26788c96,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,5,3,3,3,5,1,5,3,5,4,4,3,3,3
28f627f6,England,English,Psychology,2nd Year,18-21,Male/Man,I do not have an SpLD,4,3,3,3,4,2,3,3,3,4,2,3,4,1
2a6d906d,England,English,Psychology,2nd Year,18-21,Male/Man,I do not have an SpLD,4,2,2,2,4,2,2,2,4,4,3,2,2,2
32d3c9f6,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,2,2,3,2,3,2,4,2,3,1,1,3,2,1
362a9f8f,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,4,3,4,3,1,4,3,4,3,3,4,4,3
3b1523f5,England,English,Psychology,2nd Year,18-21,Male/Man,I do not have an SpLD,3,3,3,3,3,2,2,2,2,4,4,3,2,4
3f8f53b3,England,English,Psychology,2nd Year,18-21,Male/Man,I do not have an SpLD,3,1,1,1,5,1,5,1,3,4,4,1,2,4
427133ff,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,2,2,2,2,3,1,3,2,2,2,3,2,2,3
42d0f292,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,3,3,2,2,4,1,4,1,4,3,4,3,3,3
43569c2a,England,English,Psychology,2nd Year,18-21,Female/Woman,Dyslexia,2,3,2,3,3,4,1,1,3,1,2,1,2,1
4914b98f,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,2,2,2,4,2,4,1,4,3,3,2,2,2
5081ff96,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,3,1,3,3,3,3,3,3,5,4,3,3,4,4
59317380,England,English,Psychology,2nd Year,18-21,Male/Man,I do not have an SpLD,2,1,1,2,3,1,2,1,2,2,1,1,1,1
5b692624,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,1,1,1,1,3,1,3,1,2,2,1,1,2,1
5c0c7f02,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,5,3,2,2,5,1,5,1,5,2,2,1,3,2
5c54b727,England,English,Psychology,1st Year,18-21,Female/Woman,NA,3,3,3,3,3,3,4,3,3,2,3,3,4,2
5c7094d5,England,English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,4,5,5,5,4,3,5,5,5,5,2,5,4,2
61697cfa,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,5,4,3,3,5,3,5,3,5,5,5,4,5,4
6718444a,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,2,3,2,2,5,2,4,2,2,4,4,2,3,4
6c45818f,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,5,4,3,3,5,5,5,4,5,5,5,3,2,5
6f012fa0,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,2,2,4,2,5,1,4,3,4,4,4,2,5,4
6f104cf3,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,2,4,3,4,2,4,2,5,3,2,3,2,2
6fab1b86,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,2,3,2,5,2,5,2,5,3,2,1,4,2
704da4ff,England,English,Psychology,3rd Year,18-21,Female/Woman,ADHD/ADD,3,5,4,4,4,4,5,4,4,1,2,4,5,2
731ffff9,England,English,Psychology,1st Year,22-25,Female/Woman,Dyslexia,4,3,5,3,5,5,5,3,5,4,4,4,5,3
74c6ab95,England,English,Psychology,1st Year,18-21,Female/Woman,I do not have an SpLD,5,3,3,3,5,3,5,4,5,4,4,2,5,4
846c6571,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,3,4,5,4,5,4,5,4,5,5,5,4,3,5
847dd9f4,England,English,Psychology,2nd Year,18-21,Male/Man,I do not have an SpLD,2,4,4,2,3,2,4,4,3,4,3,4,3,3
8741f682,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,2,2,2,2,2,3,1,2,2,1,3,2,2,3
8a22fa3a,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,4,4,4,5,3,5,4,5,3,3,4,5,2
8c610983,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,5,4,4,3,5,3,5,4,5,4,5,3,3,5
9246facc,England,English,Psychology,1st Year,18-21,Male/Man,I do not have an SpLD,2,2,2,1,3,1,3,2,3,2,2,2,2,2
9374d83f,England,English,Psychology,2nd Year,26+,Female/Woman,I do not have an SpLD,3,3,3,2,3,3,4,2,3,2,2,2,3,2
93fcc41b,England,English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,4,1,2,1,4,1,4,4,5,4,4,3,4,4
951199b8,England,English,Psychology,2nd Year,18-21,Male/Man,I do not have an SpLD,3,2,1,1,3,1,3,2,2,1,1,2,2,1
9afa657c,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,2,4,2,3,4,1,4,4,4,1,1,2,2,1
9b1a37a8,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,4,2,3,5,4,5,4,5,4,5,3,2,4
a7711262,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,3,3,2,4,4,5,2,4,5,5,3,4,5
a7b206c4,England,English,Psychology,3rd Year,18-21,Male/Man,I do not have an SpLD,5,5,1,3,5,2,5,3,5,3,5,3,3,2
aab142f1,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,3,3,2,5,2,5,3,5,4,4,3,4,3
afaad9b9,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,4,3,3,5,2,4,4,3,4,4,4,5,4
b06dc31a,England,English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,4,4,4,3,5,2,5,4,5,3,3,3,4,4
b2bf4193,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,2,2,2,2,5,1,5,3,4,5,4,2,2,1
b31678c8,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,2,3,2,2,4,1,4,2,4,2,2,2,2,1
b435b642,England,English,Psychology,2nd Year,18-21,Female/Woman,Other - Autism Spectrum Disorder,3,4,3,5,5,2,3,3,4,5,5,3,5,3
b9df7bff,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,5,3,5,3,5,5,5,5,5,3,4,3,4,3
bff07307,England,English,Psychology,3rd Year,18-21,Female/Woman,I do not have an SpLD,5,4,4,3,5,2,5,4,5,5,4,3,5,4
c2f578f5,England,English,Psychology,2nd Year,18-21,Male/Man,I do not have an SpLD,1,1,1,1,4,1,4,2,3,2,3,1,1,3
c62f5fcb,England,English,Psychology,1st Year,18-21,Another Gender,I do not have an SpLD,3,1,1,1,3,3,4,2,3,4,4,1,3,3
c8f29252,England,English,Psychology,2nd Year,18-21,Female/Woman,I do not have an SpLD,4,2,2,2,4,2,5,3,4,3,3,1,2,3
